gene_id,r542,r543,r544,r545,r546,r547,r548,r549
ENSG00000136450,6.533189544600323,6.536407311951462,6.672708195622218,6.6166885119519865,6.9429132439827,6.880256962577406,6.508601372596006,6.860801441316749
ENSG00000136451,2.876954968225833,2.7670890491795594,3.476031665180916,3.40154309406528,2.8133646089899345,2.7575801558768016,3.5351322666187217,3.657960060521106
ENSG00000136457,1.0196521041361448,1.0387803083661096,1.0,1.0047818141093097,1.0232340577513999,1.0363907973784432,1.0048321404715121,1.0116816887012563
ENSG00000136463,1.603430510877461,1.514960484453978,1.3003931977636956,1.306390577290355,1.4022200927269555,1.4036440284860825,1.3789942904602859,1.560079050433412
ENSG00000136478,1.4997157995439923,1.4342839411763602,1.2499731707782293,1.2418401835646706,1.3100259511964647,1.3125373929766446,1.2498215153514103,1.312456072167944
ENSG00000136485,2.534181157829738,2.4224079437653656,2.409828091360977,2.459906318354447,2.3908547505915263,2.440434010075082,2.662784284866221,2.9274793199628273
ENSG00000136490,1.06063541287345,1.046120822242484,1.2580786621893187,1.2572460178563432,1.0549109750660346,1.0705404594555952,1.537956995573357,1.520366928440303
ENSG00000136492,1.3325189031476201,1.3198144417756312,1.1369066491663573,1.152397616590152,1.1875080639014215,1.1684944213082462,1.335494689485069,1.4561385183815794
ENSG00000136504,2.042346663306406,1.9554504444199383,1.7674175072927991,1.8359119507156971,1.8566072936373128,1.8581242625557128,2.0004687997124617,2.1856762872666744
ENSG00000136514,1.876267430834074,1.813881727528351,1.0496516761968713,1.0450375052988572,1.0656481320830669,1.019438611913533,1.0172378015101915,1.013948138413795
ENSG00000136518,3.8309043098020585,3.6638000155317627,2.8613539505026595,2.8197110958835387,3.3780981763992024,3.3837844591687194,3.0074144012082313,3.3150038812041633
ENSG00000136521,4.263470154147891,3.960539511014589,3.1099305035987332,3.069281118671633,3.2681498988839253,3.355860597171504,3.2355815577782407,3.237260830695729
ENSG00000136522,3.1832848247755314,2.8681533594140367,2.3634542605960798,2.412106755234048,2.3241855881651454,2.407706242901189,2.249669843980968,2.3029945391224773
ENSG00000136527,4.05928604874619,4.218044911049085,3.8582396620826973,3.8194025069740483,4.059147581038926,4.022554241572461,3.5871489305759967,3.915788572811945
ENSG00000136531,1.0,1.0,1.0017950381463792,1.0,1.0,1.0004543773771997,1.0005048549198532,1.0016869665147574
ENSG00000136535,1.0090891411307343,1.007740894933852,1.0019463248313376,1.0044007146756957,1.0043072220793774,1.0,1.0111019927415554,1.0134479667817955
ENSG00000136536,2.711752586414922,2.6151949791557216,2.434548168349553,2.3845554905597597,2.4873011127015925,2.4597856912402007,2.3017222528425085,2.5401388902434086
ENSG00000136541,1.0,1.0027241201438812,1.0,1.0,1.0225737707878109,1.0527149754275753,1.0,1.0
ENSG00000136542,1.062860834655329,1.0496586456202912,1.0595075694384894,1.0973680798484011,1.0010167416444944,1.0008941937539226,1.2130672706184267,1.3063264099361656
ENSG00000136560,1.1973999307783538,1.1846548068936285,1.1866336648424498,1.180587096837861,1.2576805009421077,1.236927274798809,1.086321812422457,1.0979073950229548
ENSG00000136603,3.0768771507261063,2.9857481445491705,3.132277415365255,3.10067663449179,3.0651242000693206,3.0442926899598373,1.8335540072691565,2.0108478550302338
ENSG00000136628,2.447272376345499,2.3729743787442694,2.8819699607187026,2.7151663501663066,2.609740780958831,2.5997962320197194,1.9428447625953917,2.1629511771443037
ENSG00000136630,1.0607184094576532,1.0261626544896756,1.0836763182115705,1.0333701384605922,1.0,1.0127760348389585,1.1199802691162268,1.1892236401972627
ENSG00000136631,1.2810453663319883,1.2366395591461703,1.1912910144173863,1.172890696911879,1.4489220893791466,1.4414887914102772,1.2608265961820895,1.3028980601734
ENSG00000136636,2.026775276639357,1.983823598322877,1.7094847467675531,1.7554559188840861,2.279655520941424,2.2493148706506867,1.6705412537749373,1.8764678327063458
ENSG00000136643,1.1644773719168604,1.153020555928693,1.0957894246731923,1.0973276230817666,1.1318067611486364,1.138191918483771,1.0850778782589057,1.12633195651003
ENSG00000136682,1.3540063626986334,1.3829549331388455,1.0979141351869903,1.1027387453651878,1.201056667706905,1.1628674150917828,1.1049605743676056,1.1451100465969941
ENSG00000136689,1.286461286092603,1.2316044401888016,1.000540909226191,1.0012185625393546,1.0318045135100404,1.0263043243519085,1.0036885799342419,1.0022344460646861
ENSG00000136695,1.050849922174676,1.0469659433585874,1.0,1.0,1.0392858150649282,1.0291560116839091,1.0,1.0038324738752646
ENSG00000136699,2.434022335293832,2.3810895232950764,1.9129487189696681,2.085064277423254,2.081683896861712,2.0979815350954767,1.8093691663629188,1.9536973308538819
ENSG00000136709,1.4683330717745895,1.5027073948409213,1.2024929497734453,1.1969406130212192,1.291544623205871,1.2728712325004725,1.21903528287524,1.2810572395834685
ENSG00000136710,2.4749577333584694,2.450078935272462,1.4298997890409209,1.426361378483053,2.568100223670921,2.5023687946901862,1.8804465254316873,2.1496560846074497
ENSG00000136715,1.1662783931922973,1.1770567006600168,1.035609834588492,1.0454359809426796,1.0927825067635095,1.0906163484066038,1.068574513145849,1.087198039977975
ENSG00000136717,1.0182923302765667,1.018270962345494,1.0464561361440943,1.0344974641994449,1.0062621131848415,1.0088095553195902,1.023219861210844,1.02251695779087
ENSG00000136718,2.3807848504751337,2.373865329995132,2.192162596118673,2.2368415782640603,2.6133124031888855,2.4688726089569126,1.9132704925980921,2.29335576875801
ENSG00000136720,1.173990872745327,1.1700917032377858,1.011982180114153,1.0119249484797086,1.1743297113931181,1.1852576312284446,1.0452472430412305,1.053632698282097
ENSG00000136731,2.193737055230045,2.144806684946054,1.502972109528066,1.5056927995531209,1.4684269188234786,1.4780916867383684,1.3843316851837442,1.5463932098801547
ENSG00000136732,1.0026881203574562,1.0,1.007346222863462,1.0062333839688202,1.0,1.0,1.0,1.0
ENSG00000136738,1.500740877412115,1.4267263432649508,1.5783301175473876,1.5112656125825508,1.4117895855624272,1.4246910235746337,1.8755795656301,2.0160434008846906
ENSG00000136754,1.5630263045287625,1.5009294939866065,1.4195442847561932,1.3843648437265963,1.4417596686895615,1.4364123965169555,1.3937895943350267,1.5407762046476192
ENSG00000136758,3.4480816059561152,3.396196487806649,2.879497971869649,2.8048672210088124,2.8039420060690494,2.7858999366549417,2.8427174138817155,3.2653678802844808
ENSG00000136770,1.109414053477705,1.0990123612497178,1.0616587038649876,1.041915802596595,1.0439603712886398,1.0438204247335252,1.0669640166039067,1.0765112097219975
ENSG00000136783,2.6662975828129385,2.5218573147135923,1.5678228623241304,1.5985367176562444,2.5083779417973613,2.551641517409485,1.7978887081193957,2.0106509570128512
ENSG00000136802,1.3964883334405447,1.354722957853834,1.2076679985290681,1.2112988344330597,1.3349000230573538,1.3303346645653988,1.4252014657844077,1.5344551016121362
ENSG00000136807,2.3026232059792378,2.209493916487225,1.8038552367399614,1.8282375486631375,2.008006340864315,2.248398210821006,1.9388051815250387,2.134569247766904
ENSG00000136810,3.4131120204287253,3.6574685177926543,2.7727492471377855,2.8020422173008677,2.5206334511637274,2.4886075523571503,2.6767390509122833,2.918851791053657
ENSG00000136811,1.3263877787001614,1.3640961242466074,1.3100317697703945,1.3198606749625983,1.2970740001874328,1.3056262169812132,1.1961726595187216,1.2989046083275904
ENSG00000136813,1.7694205419952802,1.7502420336048194,1.7533435269130915,1.7416093612413805,1.4636799961158018,1.459735864053896,1.3795710601343867,1.5323418976658985
ENSG00000136816,2.584500764426324,2.47021145739054,1.9504086894451935,2.0457959125642082,2.2033953823137105,2.1834325215598036,2.3807100573108535,2.5072085650326126
ENSG00000136819,2.1657543992882347,2.1291807880744895,2.1679872833833165,2.130723343970747,2.2620181502271657,2.1865924663077734,1.8825726245630228,2.168905136552033
ENSG00000136824,3.118103859142113,3.0152584801159144,2.4499416413553603,2.5520474713343777,2.798589739233104,2.8188403376800673,2.4684034576335687,2.7022896203253195
ENSG00000136826,3.028682300311875,2.9688114585942507,1.967153848428582,2.274267625875378,1.403873036354273,1.3233412436975602,1.773017322694183,1.9578997445535213
ENSG00000136827,2.6730724294304835,2.5622961617022,2.1802529079437294,2.3207936907059548,2.7499246542475,2.6819169690249303,2.2781067019320163,2.6070367139319672
ENSG00000136828,1.0219060767336219,1.0250004365707381,1.001816651501266,1.0022560528377509,1.0221405151666956,1.025255637793295,1.0031776405025692,1.0049399767650036
ENSG00000136830,2.0314551896849147,1.94826069017085,2.1016332692043562,2.0690078013733353,1.4810715648132577,1.5682753717882771,1.8192062836710925,1.9365041449158225
ENSG00000136840,1.6642143011546986,1.4770296530130649,1.8141320119929039,1.8613718178875052,1.0268354624686085,1.0389207446616264,1.3754787780646722,1.439777371362962
ENSG00000136842,1.0183564321709522,1.0142838706625976,1.0036166275813971,1.0014780050686498,1.0327708881753868,1.0306044617855343,1.0,1.0003534169932038
ENSG00000136848,1.097866953377448,1.077359230343557,1.0415654144778266,1.0479012852665666,1.1111916029328661,1.1223082722112685,1.0752724776460327,1.088290880259472
ENSG00000136854,1.080337028819872,1.0899116460763767,1.0420419214900294,1.0445479986227335,1.051671399439143,1.0635995789287591,1.0480338592989478,1.0669364711138651
ENSG00000136856,1.2991918967526184,1.2474171647305565,1.2469552650429523,1.1988838486827984,1.3012832731503907,1.2877323232278444,1.1196881745191958,1.1123865418287822
ENSG00000136859,1.0,1.0042065309687063,1.0,1.000598594242253,1.0,1.0010239500197733,1.0042281082268965,1.0043935231526153
ENSG00000136861,1.1923393745440103,1.2032700782118655,1.1101493959173794,1.1110580287162024,1.1308584038720384,1.1096814940963076,1.0885894007069128,1.124917004982512
ENSG00000136866,1.2854969157364535,1.289557110637786,1.2328019498211136,1.2071994419579608,1.2108813167248833,1.1685714393233753,1.1403794876527116,1.2261447275008526
ENSG00000136867,1.719516415942767,1.7823959832297127,1.068368139672041,1.0477338059155934,1.2982536004379055,1.3123224637445772,1.3135070807588514,1.321397085400576
ENSG00000136868,2.4258781948519768,2.303771982408452,2.6312998887712866,2.4808622431865635,2.355303872168441,2.3637149645520257,1.6655564976322101,1.8677857872511778
ENSG00000136869,1.1220299055165541,1.098918067896374,2.5392556080440754,2.3993187744736586,1.0159898971232677,1.0122468468948382,2.9645705254074475,3.1864070583412527
ENSG00000136870,1.548214654537763,1.6398804198501142,1.3539442786487528,1.2919453325456869,1.44640975623853,1.4894144848530118,1.2284800983299173,1.3259965237612539
ENSG00000136872,1.003746139232895,1.0008509390717752,1.0,1.0028969066153752,1.0,1.0,1.0007355869121306,1.0
ENSG00000136874,1.7011586669614194,1.7001511502751658,1.3052000999623017,1.3177960754620845,1.409162802555965,1.4081574988130283,1.1891856790336905,1.2705708023549234
ENSG00000136875,2.584912005511054,2.5337850925863035,1.9510655252521905,2.017647591751192,1.9482719054270365,1.9665670517222171,1.9164651792660068,2.112746831948622
ENSG00000136877,1.910655920763987,1.8574077831002977,1.650805909656047,1.671406609406471,1.4328632244005821,1.4640670188009979,1.4282656929775412,1.4777343090089476
ENSG00000136878,1.078821578372128,1.095559903626304,1.0890099383410516,1.0961741280548962,1.0643103494395187,1.0902369360792232,1.0357787272328554,1.0464421662873964
ENSG00000136881,1.0034871043025122,1.0102785672972665,1.0029832920914834,1.0013554963549116,1.0,1.0017374009503013,1.0074969285781696,1.0066139996593546
ENSG00000136888,3.465909182708502,3.279841208119284,2.9831650912447927,2.9482326516489405,2.7566902784617713,2.81444173018878,2.54662286819992,2.718245438611399
ENSG00000136891,1.9038943751418358,1.8615901791573046,2.0106831785273576,2.06102268942273,1.8350711368667316,1.8593056762943436,1.8545422910985447,2.032174916071914
ENSG00000136895,1.0032136280761488,1.0045229650836063,1.0003317817059707,1.0006202255286485,1.000728377095908,1.0004255322741373,1.0017662198361736,1.0021336101781508
ENSG00000136897,2.488550998762953,2.47907013784595,2.08427180740073,2.1341617847648826,2.1942036988789266,2.220942815285589,1.9204648125436066,2.161613624887983
ENSG00000136908,2.8262433917644243,2.7353878661009716,2.862473212604967,2.8698931155156724,2.19795343457203,2.2349028648682547,2.351161865217416,2.5423323497441483
ENSG00000136925,1.4538968047432863,1.513364409492684,1.5118019812367183,1.4863642743094947,1.2676256828101045,1.2571192689712598,1.233851256259917,1.3376654274676107
ENSG00000136928,1.0025369114441793,1.0021768264210977,1.000043280202027,1.000050493442801,1.000050493442801,1.0,1.001269013351965,1.0028825085331214
ENSG00000136930,1.578107867883079,1.4813919489747793,1.515283525227473,1.4996953925911354,1.2885357502938022,1.2977842233387469,1.2296555955476978,1.3215240837117088
ENSG00000136932,1.2638336778911028,1.2260830569994716,1.105785337479055,1.115945462429861,1.214920555533468,1.207886606194737,1.1864625247607319,1.2206271318321764
ENSG00000136933,1.2109374082189626,1.1282076023216723,1.1140871216269321,1.1006547707490675,1.0519149680309463,1.0480757222519592,1.0790469487857242,1.08006409223094
ENSG00000136935,1.4141788402531148,1.375239656571026,1.1446990251541391,1.1614104663277633,1.1989906821640441,1.2129241328362064,1.1345495344644545,1.1810707379434924
ENSG00000136936,1.369511152762098,1.3553997287448203,1.1854416011176245,1.1868935054112233,1.089301529564389,1.0905011802116529,1.1221624677840871,1.1467920566231649
ENSG00000136937,3.1465020824045404,3.0452926822000763,2.5867383267246935,2.5937959543816045,2.3719323816666145,2.370247993490973,2.1518458311146405,2.3477081712454755
ENSG00000136938,1.8570095851543493,1.9711774883084343,1.5498465706524982,1.584976927599431,1.6461580479011986,1.5933728952285657,1.417650017160688,1.5353512813819197
ENSG00000136940,1.7097052958021146,1.7341264639354281,1.3512777885082148,1.335900522936583,1.672493231905434,1.6775488333478292,1.5737138301344478,1.6659066282563029
ENSG00000136942,2.3960197075162157,2.1369525713639907,2.172033001384128,2.160574958217072,1.7778762555951548,1.9047230019060053,1.5555266055738572,1.7011586669614194
ENSG00000136943,1.0867565964880976,1.0673082908615765,1.0017662198361736,1.0008293112443711,1.0266230306864113,1.0228791023213368,1.004537346803506,1.0073175152280458
ENSG00000136944,1.0402612230644346,1.0292691137837864,1.0,1.0002452373123703,1.0780359213943231,1.0798593558980543,1.003429534667992,1.0017806290632332
ENSG00000136950,2.5066247903513434,2.333389383434332,2.012354130407874,1.8695990249047416,2.0353670167676574,2.0037929044721707,1.7652122255413434,1.9992820806199008
ENSG00000136960,1.0003750519559893,1.000216388027437,1.0044798190636883,1.001816651501266,1.0,1.0,1.0056730498772692,1.01415530158554
ENSG00000136982,2.3746806249772963,2.3132400461620333,1.2819949178031218,1.2982829314367514,2.84730745420868,2.8223141023939515,2.096605953492796,2.3215644899209082
ENSG00000136986,3.073688294339325,2.995547833257993,2.0988305042638684,2.0383659416287863,2.922102680677022,3.023193242320766,2.8988468287296265,3.0696145300390225
ENSG00000136997,3.462562801126526,3.548485946760316,4.798133485496827,4.563768278452033,3.6886615497562296,3.575046036893633,3.417532555455456,3.674155538110378
ENSG00000136999,2.3356318853967215,2.2494058977800258,1.1208628320394627,1.2538017339327527,2.1662719649723687,2.54732890026986,3.5220180738333537,3.859373270038994
ENSG00000137033,1.0020687833863489,1.0035158882583184,2.3499002438648957,2.2876702753229883,1.0039116094257414,1.0029904906476803,1.0030336812305918,1.0061184613833796
ENSG00000137038,1.0868516880384984,1.0891116629033477,1.0265522131407023,1.0427914007663561,1.0432044985651676,1.031882129541526,1.0376001034607658,1.0418947817090884
ENSG00000137040,4.745393319804639,4.683746975816331,3.2163648394071074,3.2363226994632925,3.6930519925614536,3.654160540995619,3.5360777740782097,3.921036373102911
ENSG00000137054,1.3429870341088657,1.287490025797177,1.215324479449338,1.2604773686534168,1.2288310014410366,1.3068221744176962,1.3353460458562205,1.452795721901207
ENSG00000137055,1.8637283723899878,1.8110270560561401,1.634058837974415,1.72260154400366,1.8557625147333314,1.8290052043171368,1.5985605372010003,1.7981749690721553
ENSG00000137070,1.0829477857800178,1.0479501297485136,1.0092181624637164,1.013097743434331,1.01837067664959,1.059680608815682,1.0646690520617088,1.1081698029306137
ENSG00000137073,1.1528972871989727,1.1609718042538406,1.0924916183228321,1.0849146597679387,1.1384606310902043,1.1375035237499351,1.1364014084938532,1.1983998567639305
ENSG00000137074,1.155062688404755,1.1398885557438507,1.1046318788249792,1.099099913845538,1.1244075472224848,1.1155726540890012,1.101992893920982,1.132636062687704
ENSG00000137075,1.267961203039737,1.2702598135416416,1.168006545042211,1.1638207264904181,1.458623483115328,1.468984661422744,1.231198903983492,1.3277218504979071
ENSG00000137076,2.166233395051299,2.0557648441271206,2.8381772825214515,2.8222692275685244,2.2993999985533073,2.3989139840219784,2.8248574461013383,3.093277896824332
ENSG00000137090,1.0,1.0,1.000295722172895,1.0004976439504605,1.0,1.0001442622910945,1.0005048549198532,1.0014203552051193
ENSG00000137094,1.2222914291488178,1.190172344802298,1.2337837799783273,1.2902356497302203,1.0088955874940353,1.0058382992228938,1.2018345699959188,1.3743328592363349
ENSG00000137098,1.0114097615771185,1.0097054722836671,1.0348636554782757,1.0049831090255956,1.0048824650782122,1.0000144268782747,1.0,1.0376422702650268
ENSG00000137100,1.2700624204801,1.2502461103792695,1.2247441574224727,1.3141106290174414,1.1701814577652503,1.2489598099581602,1.2102018132048846,1.3269227056313326
ENSG00000137101,1.002371283495877,1.0,1.0005048549198532,1.0,1.003925997241292,1.0004904329450253,1.0,1.0
ENSG00000137103,1.0553345017510993,1.0444290933597615,1.014897987046505,1.022531161249852,1.0190471274327202,1.0238514720942884,1.0128975776288223,1.0111019927415554
ENSG00000137106,1.5802612813847061,1.5423224433016018,1.3680475198255375,1.3709509905701864,1.305655398473464,1.2984765010748758,1.351306061068646,1.459940406797991
ENSG00000137124,2.7086132483156256,2.601026113621559,1.9968551063014675,2.087198039977975,2.157373616131245,2.082344936457622,2.4370119578241654,2.7747027352349423
ENSG00000137133,1.7873948503087778,2.0531148128289667,1.2430414208484022,1.2057052924035687,1.327589648453784,1.3286411817802297,1.4152448717864294,1.4428798168691703
ENSG00000137135,1.6295291502606786,1.5158991214083757,1.175083821165124,1.2119217705214655,1.6248214771295357,1.5644610937073737,1.2929348434354933,1.305322694466282
ENSG00000137142,1.3000006874613321,1.224713292551875,1.0051915634416635,1.0093901729609114,1.0285337915908577,1.036805731717922,2.308608429421584,2.4180414871225824
ENSG00000137145,1.6182527535237148,1.5933776762510223,1.2506281390918357,1.244345185817582,1.4661154631019113,1.4472565045600034,1.247016049767345,1.3445160685748403
ENSG00000137154,4.524809661206444,4.06801723700132,4.286962444910702,4.142495128371817,4.517823687237207,4.266906448026895,3.6287386062153364,4.069968480461237
ENSG00000137161,1.7506751008887578,1.6052382955828877,1.413518263109955,1.439740144022908,2.087591829393435,2.108945913067325,1.8312205844786038,1.9795315178236912
ENSG00000137166,1.2109249436309648,1.2156661729157625,1.090047192491055,1.1046855485188545,1.1703417198199237,1.180154227848003,1.09189612884638,1.1067972072468097
ENSG00000137168,2.6983674082377727,2.678040345813437,2.677609717831219,2.5178526558411023,2.9577344826036733,2.9547714122195265,3.4837255052531586,3.7895414697358025
ENSG00000137171,1.0646483601037195,1.0600750610071528,1.0491497892100974,1.0602480323358745,1.1013071767870533,1.1036654827656964,1.08180999480085,1.1041286283224883
ENSG00000137177,1.1900522100530961,1.2127996536546999,1.00130504856656,1.000649066739334,1.161165348081137,1.1548035301653974,1.1449273848567247,1.2182480004322982
ENSG00000137185,1.674456131831873,1.6588010103188007,1.5384189687542809,1.5867743492826516,1.9897130639652023,1.8506874269261155,1.9110894545854307,2.245793784934064
ENSG00000137193,2.6405584623374985,2.48995903766167,1.9819001336110347,2.049972234832762,2.039770092833006,2.1685586032730444,2.303859637698329,2.498015931685164
ENSG00000137198,1.0076404431954906,1.0043431814872792,1.0224175296624434,1.022801000405392,1.036890110540266,1.0406399807528421,1.0963630675884,1.131418273479901
ENSG00000137200,1.584327575209307,1.518605635446757,1.5065105459310337,1.4978575837746895,1.5092245774775734,1.5626209865813485,1.7243228453879775,1.8605377707158075
ENSG00000137203,1.908666901918745,2.0854790452384107,1.7166529460257187,1.8733604399288726,2.022509856008941,1.9846476767150694,1.2003913540219975,1.3073585746459953
ENSG00000137207,2.9312821476927944,2.8284142675044945,2.617966068567297,2.6007787941993072,3.333681334840221,3.3374213824350965,2.845819198767138,3.0585485551201237
ENSG00000137210,1.1520860460250373,1.1581043156510078,1.126014704908906,1.117941011177703,1.1898245588800171,1.192516131310728,1.1245531249410123,1.1770822218732107
ENSG00000137216,1.2084298589297986,1.2129241328362064,1.091571212775177,1.1478862656861113,1.2645904747541667,1.2911732784391814,1.187241998546105,1.2084423450933723
ENSG00000137218,1.0727849595449237,1.0621977139549343,1.0448766857109884,1.0331586667809978,1.048417557573919,1.0762991266579054,1.0724694304513003,1.0709250865575628
ENSG00000137221,1.3974908460638118,1.3484307336776367,1.3466676124299155,1.3277448409211752,1.2200574888871107,1.257927856463322,1.2882049815686998,1.3614090443172957
ENSG00000137225,1.0,1.0,1.0,1.0,1.0,1.0,1.006657081901448,1.0120751766781118
ENSG00000137261,1.0055437110980472,1.0043575649994816,1.0020111571258643,1.0026881203574562,1.0240855946386334,1.0313246125997506,1.0018814896232253,1.0015212409545582
ENSG00000137265,1.00442228902985,1.0012545990141015,1.0028393134241826,1.001074407638292,1.0083649740038307,1.0082287039125952,1.0010816157254514,1.010464774170254
ENSG00000137266,1.0114383878986806,1.0144124282829483,1.0122468468948382,1.0145481155664613,1.100466392470953,1.0977253986899291,1.003969159827037,1.0064057506840527
ENSG00000137267,1.7144125858179555,1.6143753356305934,1.2465540216185593,1.2938883723234158,1.4261144381788877,1.4244276722397549,2.084656192719857,2.296522015168128
ENSG00000137269,1.1996189543176874,1.182800336711668,1.0770447002045778,1.0830703683793317,1.415915472678936,1.4085977450441474,1.086579981264139,1.1273031057821303
ENSG00000137273,1.5648024999633607,1.4987155192382782,1.82545187661101,1.7954511159127018,1.1496560846074497,1.1178944798114065,1.412819454850339,1.6572055308260383
ENSG00000137274,1.0830839880252299,1.0680172370013201,1.0453730710522997,1.0320302940073296,1.161436265825987,1.1855684632362051,1.0830363187020586,1.0966194459552552
ENSG00000137275,1.1267878834976057,1.1268605541960666,1.065661917198501,1.0713714001801833,1.2321388365288957,1.270469140310578,1.2401921912502571,1.3446353674121403
ENSG00000137285,1.0321713888769664,1.0346664871087692,1.0036454089531592,1.0064632016797457,1.0337507093871348,1.055521924693786,1.0161967673379224,1.0899726435389527
ENSG00000137288,2.0667711871282086,1.8500752940942649,1.6387504125697203,1.4923967296224008,2.0588290548679202,1.997259885653496,1.5760673694072205,1.6095185904113036
ENSG00000137309,3.9619381311106725,3.9063422673040034,5.405458055272761,5.433814084458027,3.4784282659589096,3.545881903626539,4.897511510582005,5.271115618729028
ENSG00000137310,2.6939106433885303,2.530095719416087,2.3714389815216492,2.3956386654808535,2.9056127638619627,2.905023502374917,3.52720799068579,3.8233519531303743
ENSG00000137312,1.400647220522828,1.3457483477715708,1.7876539505190066,1.7298616144323595,1.9368244762442404,2.073189558912113,1.922197848396367,1.9888046413098084
ENSG00000137331,3.7134868728405097,3.7580579450435967,6.908224471698714,7.255755637107823,4.381927041939482,4.585557489717477,4.322396894599824,4.899074096760757
ENSG00000137337,1.7215520281491319,1.7808895806564413,1.6332963510109848,1.5675308453933212,1.643283614776106,1.6454019304894838,1.426318435379334,1.5453654733032587
ENSG00000137338,1.306209734707058,1.1920615701493018,1.271509342807562,1.3280666683840483,1.8216898090199085,1.8163006926176093,1.9539282234336541,1.9453230312161647
ENSG00000137343,1.0744780344881908,1.1063014127264155,1.07191365707394,1.0811487099942438,1.1426617626461921,1.1557816087742845,1.1159055232867368,1.1510339983149762
ENSG00000137364,1.8196640965358768,1.785663535759095,1.4521736865332682,1.3862867364134397,2.1847373135222425,2.1699217954497705,1.4191181564758282,1.5051948138554017
ENSG00000137393,1.3103982926264683,1.251925069004384,1.500827542143666,1.5309197242214796,2.9662883319551603,2.900001172767364,1.7181577437154736,1.8656179743452639
ENSG00000137404,1.718477804308895,1.7280249781155428,1.6586365152294593,1.8112408385986816,1.7802848989099083,1.7884727355684322,2.091628755328148,2.19281593701844
ENSG00000137409,2.3528884408273685,2.246769855814426,2.0363732127791176,2.128445186190245,2.7944657749368904,2.883810426344045,3.239825714946621,3.6737712293598666
ENSG00000137411,1.6936319166746892,1.6335474582942056,1.7954677403665418,1.8271645835241532,2.0913444050691608,2.172273079504092,1.9315998586165783,2.0982746880627867
ENSG00000137413,1.795355521585351,1.699129600268182,1.2931703412675888,1.272548795844916,1.6265746385319386,1.7059513691159527,2.0993625397577724,2.3179494316072624
ENSG00000137414,3.0857866443459736,2.980747381280612,2.421166735043506,2.4210374371570853,3.4747864529307613,3.460218328667274,2.273402498665898,2.561629186681133
ENSG00000137434,1.0074466950891252,1.0031776405025692,1.0023928882196846,1.008106767130129,1.0026521196727007,1.0,1.011817633045368,1.018684019602171
ENSG00000137440,3.58716093477828,3.528408787744209,1.0233902104781343,1.0459740979002883,4.222565019168282,3.989157177216545,1.03333489533321,1.024319679195413
ENSG00000137441,1.0,1.0,1.0,1.0,1.0226163790673486,1.0276282648622268,1.0,1.002853711937528
ENSG00000137449,1.1273625426688498,1.1897170444489855,1.3858396278763305,1.3680922328921836,1.4945999358764104,1.4948763799455143,1.5108910483065958,1.6479729558855718
ENSG00000137460,1.2332499927159182,1.2076992302237282,1.0369533914185491,1.0298839513137326,1.2974731768911254,1.2625053206472547,1.0176155254085362,1.0271894459429747
ENSG00000137462,1.3384757604061546,1.301101789188955,1.0241707206902513,1.0273310150170902,1.0331375179080633,1.0298062277042126,1.276568128640217,1.2702657947279785
ENSG00000137463,1.1805489077391613,1.1598616515204299,1.0066139996593546,1.0044942012137001,1.0175300116768395,1.0115171073542975,1.0030336812305918,1.001838264532363
ENSG00000137474,1.0017518104651972,1.0008509390717752,1.0,1.0004832219035473,1.0014275615640444,1.003314388506677,1.0002452373123703,1.001189732711442
ENSG00000137478,1.0632613224262677,1.058801353616186,1.0564101170985476,1.057547315072932,1.0421330005012872,1.0496516761968713,1.0459531360617915,1.0698327524577484
ENSG00000137486,1.1067034213507307,1.0954383776993577,1.0011969402224314,1.0063626609358565,1.245167048711419,1.2572460178563432,1.1088388882126108,1.1347400851055942
ENSG00000137492,2.478443798488917,2.442784293129422,2.6286616274583574,2.562430496648615,2.810319703411077,2.840533730334119,2.077338719598504,2.316496234052502
ENSG00000137494,1.1506896432473208,1.1541554308207536,1.1729802774794889,1.2191902091373317,1.155166338666828,1.1394498485812727,1.1035647792715209,1.134838635907314
ENSG00000137496,1.3275034232022362,1.4828895760743899,1.1165577242112452,1.086382961849757,1.3747501680670295,1.3985638033685495,1.1382181365511823,1.3493992496049265
ENSG00000137497,1.708315273663149,1.6319610283697268,1.6680737276524635,1.6604312388783853,1.7215389043682878,1.808788660472077,1.7089552914827388,1.7799530560930787
ENSG00000137500,1.5602943108742409,1.6081090109135776,1.4357832554703354,1.4265653407715755,1.4753132051028985,1.4842051717727907,1.54743995777909,1.7039334649459166
ENSG00000137501,1.0500558471120867,1.0421610236556935,1.0153905193928607,1.0199011384724996,1.027132814423362,1.0226802891272762,1.0401349484012792,1.0745739387753086
ENSG00000137502,1.1526312503641136,1.165165884786995,1.0475383887633607,1.0569926963352516,1.105644557638936,1.1313194887473117,1.2792038299595907,1.3637373884983541
ENSG00000137504,3.0999801955827624,3.1851608790291985,3.1663892754778353,3.1538085780867204,3.717352894128162,3.663947988340069,2.127993083275024,2.3550557432152903
ENSG00000137509,1.1794282442062738,1.1559823243562874,1.1560923823371083,1.1715591299906225,1.170360950070195,1.166304105785593,1.2479882572191312,1.329789522675583
ENSG00000137513,1.114740144930664,1.112439923820709,1.1063617211618122,1.089159131911238,1.1817195805009053,1.1705404200464569,1.0769626375852082,1.1014282093784797
